1,35,100


2,0,470
2,32,470
2,64,470
2,96,470
2,128,470
2,160,470
2,192,470
2,224,470
2,256,470
2,288,470
2,320,470
2,352,470
2,384,470
2,416,470
2,448,470
2,480,470
2,512,470
2,544,470
2,576,470
2,608,470
2,640,470
2,672,470
2,704,470
2,736,470
2,768,470
2,800,470
2,832,470
2,864,470
2,896,470
2,928,470
2,960,470
2,992,470
2,1024,470
2,1056,470
2,1088,470
2,1120,470
2,1152,470
2,1184,470
2,1216,470
2,1248,470
2,1280,470
2,1312,470
2,1344,470
2,1376,470
2,1408,470
2,1440,470
2,1472,470
2,1504,470
2,1536,470
2,1568,470
2,1600,470
2,1632,470
2,1664,470
2,1696,470
2,1728,470
2,1760,470
2,1792,470
2,1824,470
2,1856,470
2,1888,470
2,1920,470
2,1952,470
2,1984,470
2,2016,470
2,2048,470
2,2080,470
2,2112,470
2,2144,470
2,2176,470
2,2208,470
2,2240,470
2,2272,470
2,2304,470
2,2336,470
2,2368,470
2,2400,470
2,2432,470
2,2464,470
2,2496,470
2,2528,470
2,2560,470
2,2592,470
2,2624,470
2,2656,470
2,2688,470
2,2720,470
2,2752,470
2,2784,470
2,2816,470
2,2848,470
2,2880,470
2,2912,470
2,2944,470
2,2976,470
2,3008,470
2,3040,470
2,3072,470
2,3104,470
2,3136,470
2,3168,470
2,3200,470
2,3232,470
2,3264,470
2,3296,470
2,3328,470
2,3360,470
2,3392,470
2,3424,470
2,3456,470
2,3488,470
2,3520,470
2,3552,470
2,3584,470
2,3616,470
2,3648,470
2,3680,470
2,3712,470
2,3744,470
2,3776,470
2,3808,470
2,3840,470
2,3872,470
2,3904,470


5,1280,566
5,1312,566
5,1344,566
5,1376,566
5,1408,566


2,1440,470
2,1472,470
2,1504,470
2,1536,470
2,1568,470
2,1600,470
2,1632,470
2,1664,470
2,1696,470
2,1728,470
2,1760,470
2,1792,470
2,1824,470
2,1856,470
2,1888,470
2,1920,470
2,1952,470
2,1984,470


3,200,350
3,232,350
7,264,350
12,264,320


11,328,300
11,360,268
11,392,300


3,468,350
7,500,350
3,532,350
3,564,350
9,500,320
7,928,350
8,928,320


6,700,406
15,716,406

3,864,350
3,896,350
3,928,350


3,992,286
7,1024,286
3,1056,286
10,1024,254


3,1120,350
3,1152,350
3,1184,350


3,200,438
3,360,438
3,850,438


14,320,422
16,256,438
18,400,438
17,800,438
17,450,438
13,1200,150


11,1464,246
11,1464,310
11,1464,342
11,1464,278
11,1464,214
11,1432,214
11,1396,214
11,1496,214
11,1400,214
11,1528,214


11,1590,214
11,1590,342
11,1590,310
11,1590,278
11,1590,246
11,1622,214
11,1654,214
11,1686,214
11,1622,278
11,1654,278
11,1686,278


11,1754,214
11,1754,246
11,1754,278
11,1754,310
11,1754,342
11,1786,342
11,1818,342


11,1882,342
11,1914,342
11,1946,342
11,1978,342
11,1978,310
11,1978,278
11,1946,278
11,1914,278
11,1882,278
11,1882,246
11,1882,214
11,1914,214
11,1946,214
11,1978,214


11,2096,246
11,2096,310
11,2096,342
11,2096,278
11,2096,214
11,2064,214
11,2028,214
11,2128,214
11,2032,214
11,2158,214


3,2200,350
3,2232,350
7,2264,350
12,2264,320


11,3328,300
11,3360,268
11,3392,300


3,2468,350
7,2500,350
3,2532,350
3,2564,350
9,2500,320
7,2928,350
8,2928,320


6,2700,406
15,2716,406


3,2864,350
3,2896,350
3,2928,350


3,2992,286
7,3024,286
3,3056,286
10,3024,254


3,3120,350
3,3152,350
3,3184,350


3,2200,438
3,2360,438
3,2850,438


14,4320,422
16,4256,438
18,4400,438
17,3800,438
17,2450,438
13,3100,150


4,3800,370
